"","origin","year","month","day","hour","temp","dewp","humid","wind_dir","wind_speed","wind_gust","precip","pressure","visib"
"3431","EWR",2013,5,24,2,69.8,64.4,82.98,170,10.35702,11.9186514756,0,NA,10
"3432","EWR",2013,5,24,3,69.98,66.02,87.26,180,9.20624,10.5943568672,0,1007.6,10
"3433","EWR",2013,5,24,4,69.8,66.2,88.34,170,8.05546,9.2700622588,0,NA,10
"3434","EWR",2013,5,24,5,68,62.6,82.86,340,11.5078,13.242946084,0,NA,10
"3435","EWR",2013,5,24,6,64.94,62.96,93.3,30,3.45234,3.9728838252,0.07,1005.2,10
"3436","EWR",2013,5,24,7,64.94,62.96,93.3,220,4.60312,5.2971784336,0,1005.8,10
"3437","EWR",2013,5,24,8,64.4,62.6,93.88,230,5.7539,6.621473042,0.01,NA,10
"3438","EWR",2013,5,24,9,64.4,62.6,93.88,250,8.05546,9.2700622588,0,NA,10
"3439","EWR",2013,5,24,10,64.04,62.06,93.28,250,4.60312,5.2971784336,0,1006.4,10
"3440","EWR",2013,5,24,11,64.94,62.96,93.3,260,6.90468,7.9457676504,0,1007.1,9
"3441","EWR",2013,5,24,12,66.02,62.06,87.05,280,3.45234,3.9728838252,0,1007.2,10
"3442","EWR",2013,5,24,13,66.2,60.8,82.74,320,19.56326,22.5130083428,0,NA,10
"3443","EWR",2013,5,24,14,59,53.6,82.25,320,13.80936,15.8915353008,0,NA,10
"3444","EWR",2013,5,24,15,57.92,48.02,69.52,310,10.35702,11.9186514756,0,1009,10
"3445","EWR",2013,5,24,16,55.04,44.96,68.73,320,17.2617,19.864419126,0,1010.1,10
"3446","EWR",2013,5,24,17,51.8,48.2,87.47,320,13.80936,15.8915353008,0.03,NA,5
"3447","EWR",2013,5,24,18,51.8,48.2,87.47,330,12.65858,14.5672406924,0,NA,5
"3448","EWR",2013,5,24,19,51.8,48.2,87.47,330,18.41248,21.1887137344,0,NA,5
"3449","EWR",2013,5,24,20,51.8,48.2,87.47,320,10.35702,11.9186514756,0.01,NA,6
"3450","EWR",2013,5,24,21,50,46.4,87.37,320,17.2617,19.864419126,0.03,NA,7
"3451","EWR",2013,5,24,22,50,44.6,81.61,290,14.96014,17.2158299092,0,NA,10
"3452","EWR",2013,5,24,23,48.92,42.08,77.14,320,16.11092,18.5401245176,0,1013.1,10
"3453","EWR",2013,5,25,0,48.92,39.92,70.95,320,17.2617,19.864419126,0,1013.1,10
"3454","EWR",2013,5,25,1,48.02,41,76.53,300,14.96014,17.2158299092,0.02,1014.4,10
"3455","EWR",2013,5,25,2,46.94,42.08,83.09,310,16.11092,18.5401245176,0.01,1014.2,10
"3456","EWR",2013,5,25,3,46.94,42.08,83.09,310,10.35702,11.9186514756,0.02,1014.2,9
"3457","EWR",2013,5,25,4,46.94,41,79.7,300,12.65858,14.5672406924,0,1013.9,10
"3458","EWR",2013,5,25,5,46.94,41,79.7,310,11.5078,13.242946084,0,1013.2,10
"3459","EWR",2013,5,25,6,46.4,41,81.34,320,11.5078,13.242946084,0,NA,10
"3460","EWR",2013,5,25,7,48.02,41,76.53,330,12.65858,14.5672406924,0,1012.9,10
"3461","EWR",2013,5,25,8,46.94,42.08,83.09,310,10.35702,11.9186514756,0,1012.7,10
"3462","EWR",2013,5,25,9,46.04,42.98,88.99,310,9.20624,10.5943568672,0.03,1013,9
"3463","EWR",2013,5,25,10,46.94,42.98,86.02,320,12.65858,14.5672406924,0.03,1013.4,10
"3464","EWR",2013,5,25,11,46.4,42.8,87.19,310,11.5078,13.242946084,0.02,NA,10
"3465","EWR",2013,5,25,12,48.92,44.06,83.23,300,12.65858,14.5672406924,0,1013.3,10
"3466","EWR",2013,5,25,13,51.8,42.8,71.26,310,16.11092,18.5401245176,0.01,NA,10
"3467","EWR",2013,5,25,14,53.96,42.98,66.28,310,24.16638,27.8101867764,0,1013,10
"3468","EWR",2013,5,25,15,51.98,42.98,71.28,300,25.31716,29.1344813848,0,1013.4,10
"3469","EWR",2013,5,25,16,53.96,39.92,58.89,310,25.31716,29.1344813848,0,1013.4,10
"3470","EWR",2013,5,25,17,55.04,39.92,56.62,300,21.86482,25.1615975596,0,1013.2,10
"3471","EWR",2013,5,25,18,57.02,37.04,47.08,320,33.37262,38.4045436436,0,1013.2,10
"3472","EWR",2013,5,25,19,55.94,39.92,54.8,300,19.56326,22.5130083428,0,1013.7,10
"3473","EWR",2013,5,25,20,57.02,35.96,45.11,320,25.31716,29.1344813848,0,1013.6,10
"3474","EWR",2013,5,25,21,55.94,37.04,48.95,330,27.61872,31.7830706016,0,1014.3,10
"3475","EWR",2013,5,25,22,55.94,37.04,48.95,320,17.2617,19.864419126,0,1015,10
"3476","EWR",2013,5,25,23,55.04,35.06,46.77,310,19.56326,22.5130083428,0,1015.7,10
"3477","EWR",2013,5,26,0,53.96,35.96,50.42,310,18.41248,21.1887137344,0,1015.8,10
"3478","EWR",2013,5,26,1,53.06,37.04,54.38,300,21.86482,25.1615975596,0,1016.4,10
"3479","EWR",2013,5,26,2,51.98,37.04,56.58,320,24.16638,27.8101867764,0,1016.4,10
"3480","EWR",2013,5,26,3,50,37.94,63.08,310,23.0156,26.485892168,0,1016.2,10
"3481","EWR",2013,5,26,4,51.08,35.96,56.05,300,18.41248,21.1887137344,0,1015.6,10
"3482","EWR",2013,5,26,5,50,35.96,58.34,290,17.2617,19.864419126,0,1015.4,10
"3483","EWR",2013,5,26,6,48.92,35.96,60.74,310,13.80936,15.8915353008,0,1015.2,10
"3484","EWR",2013,5,26,7,48.92,37.04,63.39,280,20.71404,23.8373029512,0,1014.9,10
"3485","EWR",2013,5,26,8,48.92,37.04,63.39,270,12.65858,14.5672406924,0,1015.6,10
"3486","EWR",2013,5,26,9,48.02,37.04,65.56,270,14.96014,17.2158299092,0,1016.4,10
"3487","EWR",2013,5,26,10,51.08,37.94,60.6,260,13.80936,15.8915353008,0,1016.7,10
"3488","EWR",2013,5,26,11,53.06,37.94,56.34,260,18.41248,21.1887137344,0,1016.8,10
"3489","EWR",2013,5,26,12,57.02,37.04,47.08,270,18.41248,21.1887137344,0,1016.9,10
"3490","EWR",2013,5,26,13,59,35.96,42.02,280,19.56326,22.5130083428,0,1016.7,10
"3491","EWR",2013,5,26,14,62.96,33.98,33.75,300,19.56326,22.5130083428,0,1016.8,10
"3492","EWR",2013,5,26,15,64.94,35.06,32.87,300,21.86482,25.1615975596,0,1017,10
"3493","EWR",2013,5,26,16,64.94,33.08,30.37,300,19.56326,22.5130083428,0,1016.8,10
"3494","EWR",2013,5,26,17,68,33.08,27.31,290,18.41248,21.1887137344,0,1016.5,10
"3495","EWR",2013,5,26,18,69.08,28.94,22.26,310,24.16638,27.8101867764,0,1016.4,10
"3496","EWR",2013,5,26,19,69.98,30.92,23.39,310,24.16638,27.8101867764,0,1016.7,10
"3497","EWR",2013,5,26,20,71.06,32,23.55,300,16.11092,18.5401245176,0,1017,10
"3498","EWR",2013,5,26,21,68,30.92,25.04,330,20.71404,23.8373029512,0,1017.7,10
"3499","EWR",2013,5,26,22,66.92,28.94,23.98,320,23.0156,26.485892168,0,1018.6,10
"3500","EWR",2013,5,26,23,64.94,30.02,26.84,320,9.20624,10.5943568672,0,1019.4,10
"3501","EWR",2013,5,27,0,62.96,30.02,28.77,320,12.65858,14.5672406924,0,1020.4,10
"3502","EWR",2013,5,27,1,60.98,32,33.42,310,9.20624,10.5943568672,0,1021.7,10
"3503","EWR",2013,5,27,2,60.08,30.92,33.04,320,9.20624,10.5943568672,0,1022.4,10
"3504","EWR",2013,5,27,3,57.02,33.08,40.22,270,3.45234,3.9728838252,0,1022.7,10
"3505","EWR",2013,5,27,4,53.96,35.06,48.65,280,5.7539,6.621473042,0,1023,10
"3506","EWR",2013,5,27,5,53.06,35.06,50.28,300,5.7539,6.621473042,0,1022.9,10
"3507","EWR",2013,5,27,6,51.98,33.98,50.11,260,4.60312,5.2971784336,0,1023.1,10
"3508","EWR",2013,5,27,7,48.92,35.06,58.61,200,5.7539,6.621473042,0,1023.2,10
"3509","EWR",2013,5,27,8,48.02,35.06,60.62,220,5.7539,6.621473042,0,1023.4,10
"3510","EWR",2013,5,27,9,46.04,35.96,67.69,210,4.60312,5.2971784336,0,1023.7,10
"3511","EWR",2013,5,27,10,50,37.94,63.08,200,5.7539,6.621473042,0,1024,10
"3512","EWR",2013,5,27,11,55.94,35.96,46.91,240,6.90468,7.9457676504,0,1024.4,10
"3513","EWR",2013,5,27,12,62.06,35.06,36.36,240,5.7539,6.621473042,0,1024.3,10
"3514","EWR",2013,5,27,13,64.04,35.06,33.92,250,6.90468,7.9457676504,0,1024,10
"3515","EWR",2013,5,27,14,68,33.08,27.31,260,10.35702,11.9186514756,0,1023.7,10
"3516","EWR",2013,5,27,15,69.98,35.96,28.63,280,8.05546,9.2700622588,0,1023.2,10
"3517","EWR",2013,5,27,16,71.06,33.98,25.5,260,8.05546,9.2700622588,0,1022.4,10
"3518","EWR",2013,5,27,17,71.96,35.06,25.82,260,10.35702,11.9186514756,0,1021.6,10
"3519","EWR",2013,5,27,18,75.02,35.96,24.14,280,9.20624,10.5943568672,0,1021,10
"3520","EWR",2013,5,27,19,73.94,37.04,26.13,230,11.5078,13.242946084,0,1020.5,10
"3521","EWR",2013,5,27,20,75.02,35.96,24.14,240,8.05546,9.2700622588,0,1020,10
"3522","EWR",2013,5,27,21,75.02,35.06,23.3,250,13.80936,15.8915353008,0,1020,10
"3523","EWR",2013,5,27,22,73.04,37.04,26.93,240,16.11092,18.5401245176,0,1020,10
"3524","EWR",2013,5,27,23,69.98,37.04,29.87,240,12.65858,14.5672406924,0,1020.2,10
"3525","EWR",2013,5,28,0,69.08,37.94,31.92,230,12.65858,14.5672406924,0,1020.6,10
"3526","EWR",2013,5,28,1,68,39.92,35.79,240,9.20624,10.5943568672,0,1021,10
"3527","EWR",2013,5,28,2,64.04,41,42.82,230,5.7539,6.621473042,0,1021.3,10
"3528","EWR",2013,5,28,3,62.96,41,44.47,220,8.05546,9.2700622588,0,1021.8,10
"3529","EWR",2013,5,28,4,60.08,42.08,51.34,210,5.7539,6.621473042,0,1022.3,10
"3530","EWR",2013,5,28,5,60.98,42.98,51.48,260,4.60312,5.2971784336,0,1022.5,10
"3531","EWR",2013,5,28,6,59,44.06,57.57,230,4.60312,5.2971784336,0,1022.3,10
"3532","EWR",2013,5,28,7,55.94,44.06,64.28,210,4.60312,5.2971784336,0,1022.3,10
"3533","EWR",2013,5,28,8,55.04,44.96,68.73,220,5.7539,6.621473042,0,1022.2,10
"3534","EWR",2013,5,28,9,55.04,44.96,68.73,0,0,0,0,1022.4,10
"3535","EWR",2013,5,28,10,59,46.94,64.22,0,0,0,0,1022.7,10
"3536","EWR",2013,5,28,11,62.06,44.96,53.44,0,0,0,0,1022.8,10
"3537","EWR",2013,5,28,12,66.02,46.04,48.47,220,3.45234,3.9728838252,0,1023,10
"3538","EWR",2013,5,28,13,68,46.04,45.26,0,0,0,0,1023.1,10
"3539","EWR",2013,5,28,14,64.94,48.92,56.08,190,9.20624,10.5943568672,0,1023.3,8
"3540","EWR",2013,5,28,15,62.96,50,62.58,190,5.7539,6.621473042,0.01,1023.5,9
"3541","EWR",2013,5,28,16,60.98,51.98,72.22,170,4.60312,5.2971784336,0.02,1022.9,8
"3542","EWR",2013,5,28,17,60.08,53.06,77.59,110,6.90468,7.9457676504,0.03,1022.3,7
"3543","EWR",2013,5,28,18,57.92,51.98,80.55,100,6.90468,7.9457676504,0.05,1022.3,2
"3544","EWR",2013,5,28,19,57.2,53.6,87.74,40,4.60312,5.2971784336,0.14,NA,2
"3545","EWR",2013,5,28,20,57.2,55.4,93.69,50,5.7539,6.621473042,0.1,NA,2.5
"3546","EWR",2013,5,28,21,59,57.92,96.2,80,6.90468,7.9457676504,0.02,1021,2.5
"3547","EWR",2013,5,28,22,60.8,57.2,87.92,100,4.60312,5.2971784336,0,NA,3
"3548","EWR",2013,5,28,23,60.8,57.2,87.92,70,5.7539,6.621473042,0,NA,3
"3549","EWR",2013,5,29,0,60.8,57.2,87.92,50,3.45234,3.9728838252,0,NA,1
"3550","EWR",2013,5,29,1,59,59,100,100,3.45234,3.9728838252,0,1020.5,1
"3551","EWR",2013,5,29,2,59,59,100,0,0,0,0,1020.6,1
"3552","EWR",2013,5,29,3,60.08,57.92,92.56,60,3.45234,3.9728838252,0,1020.3,1
"3553","EWR",2013,5,29,4,60.08,57.92,92.56,0,0,0,0,1020.1,1
"3554","EWR",2013,5,29,5,60.08,57.92,92.56,20,3.45234,3.9728838252,0,1019.7,1
"3555","EWR",2013,5,29,6,60.8,57.2,87.92,0,0,0,0,NA,2
"3556","EWR",2013,5,29,7,60.8,59,93.79,90,3.45234,3.9728838252,0,NA,2
"3557","EWR",2013,5,29,8,60.08,60.08,100,0,0,0,0,1018.4,0.25
"3558","EWR",2013,5,29,9,60.08,60.08,100,0,0,0,0,1018.5,0.25
"3559","EWR",2013,5,29,10,60.98,60.08,96.85,0,0,0,0,1018.8,0.5
"3560","EWR",2013,5,29,11,60.8,60.8,100,0,0,0,0,NA,1
"3561","EWR",2013,5,29,12,64.4,60.8,88.09,0,0,0,0,NA,2
"3562","EWR",2013,5,29,13,66.02,62.06,87.05,NA,4.60312,5.2971784336,0,1019.3,2
"3563","EWR",2013,5,29,14,68,62.6,82.86,230,6.90468,7.9457676504,0,NA,3
"3564","EWR",2013,5,29,15,71.6,64.4,78.04,230,6.90468,7.9457676504,0,NA,3
"3565","EWR",2013,5,29,16,75.02,64.94,70.88,240,12.65858,14.5672406924,0,1018.4,8
"3566","EWR",2013,5,29,17,78.98,66.02,64.54,240,9.20624,10.5943568672,0,1018.1,9
"3567","EWR",2013,5,29,18,84.02,66.92,56.51,230,12.65858,14.5672406924,0,1017.5,10
"3568","EWR",2013,5,29,19,87.08,66.92,51.24,240,12.65858,14.5672406924,0,1017.1,10
"3569","EWR",2013,5,29,20,87.08,66.02,49.66,230,8.05546,9.2700622588,0,1016.3,10
"3570","EWR",2013,5,29,21,87.08,64.94,47.83,230,12.65858,14.5672406924,0,1016.1,10
"3571","EWR",2013,5,29,22,87.08,62.96,44.63,230,11.5078,13.242946084,0,1015.8,10
"3572","EWR",2013,5,29,23,84.92,60.98,44.59,220,10.35702,11.9186514756,0,1015.7,10
"3573","EWR",2013,5,30,0,82.94,62.06,49.37,230,8.05546,9.2700622588,0,1016,10
"3574","EWR",2013,5,30,1,80.96,64.04,56.45,220,11.5078,13.242946084,0,1016.4,10
"3575","EWR",2013,5,30,2,80.06,64.04,58.14,240,8.05546,9.2700622588,0,1017.6,10
"3576","EWR",2013,5,30,3,78.08,64.94,64.03,220,6.90468,7.9457676504,0,1017.9,10
"3577","EWR",2013,5,30,4,75.92,64.94,68.78,220,5.7539,6.621473042,0,1018.2,10
"3578","EWR",2013,5,30,5,75.02,64.94,70.88,230,8.05546,9.2700622588,0,1018.4,10
"3579","EWR",2013,5,30,6,73.94,64.94,73.49,230,9.20624,10.5943568672,0,1018.3,10
"3580","EWR",2013,5,30,7,73.94,66.02,76.31,230,8.05546,9.2700622588,0,1018.4,10
"3581","EWR",2013,5,30,8,71.96,66.02,81.57,220,6.90468,7.9457676504,0,1018.7,10
"3582","EWR",2013,5,30,9,73.04,66.02,78.65,230,10.35702,11.9186514756,0,1019.1,10
"3583","EWR",2013,5,30,10,73.94,66.92,78.72,230,10.35702,11.9186514756,0,1019.6,8
"3584","EWR",2013,5,30,11,77,66.92,71.08,250,12.65858,14.5672406924,0,1020,8
"3585","EWR",2013,5,30,12,80.96,66.02,60.49,250,8.05546,9.2700622588,0,1020.1,10
"3586","EWR",2013,5,30,13,84.92,64.94,51.25,280,5.7539,6.621473042,0,1019.9,10
"3587","EWR",2013,5,30,14,87.08,64.94,47.83,280,5.7539,6.621473042,0,1019.8,10
"3588","EWR",2013,5,30,15,89.06,64.94,44.92,NA,3.45234,3.9728838252,0,1019.8,10
"3589","EWR",2013,5,30,16,91.04,62.96,39.38,270,9.20624,10.5943568672,0,1019.6,10
"3590","EWR",2013,5,30,17,91.94,60.98,35.7,240,11.5078,13.242946084,0,1018.9,10
"3591","EWR",2013,5,30,18,91.94,60.98,35.7,240,12.65858,14.5672406924,0,1018.7,10
"3592","EWR",2013,5,30,19,93.02,60.08,33.44,240,12.65858,14.5672406924,0,1018,10
"3593","EWR",2013,5,30,20,93.02,60.08,33.44,290,9.20624,10.5943568672,0,1017.9,10
"3594","EWR",2013,5,30,21,91.94,60.08,34.58,250,12.65858,14.5672406924,0,1017.6,10
"3595","EWR",2013,5,30,22,91.04,59,34.22,260,12.65858,14.5672406924,0,1017.6,10
"3596","EWR",2013,5,30,23,89.06,60.08,37.85,250,13.80936,15.8915353008,0,1017.8,10
"3597","EWR",2013,5,31,0,87.08,60.98,41.61,230,9.20624,10.5943568672,0,1018,10
"3598","EWR",2013,5,31,1,84.02,60.98,45.9,230,9.20624,10.5943568672,0,1018.3,10
"3599","EWR",2013,5,31,2,84.02,62.96,49.22,250,11.5078,13.242946084,0,1018.7,10
"3600","EWR",2013,5,31,3,82.04,64.04,54.5,250,10.35702,11.9186514756,0,1018.8,10
"3601","EWR",2013,5,31,4,80.06,64.94,59.99,240,10.35702,11.9186514756,0,1019.1,10
"3602","EWR",2013,5,31,5,78.08,64.94,64.03,230,8.05546,9.2700622588,0,1019.1,10
"3603","EWR",2013,5,31,6,77,64.94,66.36,240,5.7539,6.621473042,0,1019,10
"3604","EWR",2013,5,31,7,73.04,64.94,75.75,210,5.7539,6.621473042,0,1019,10
"3605","EWR",2013,5,31,8,73.94,64.94,73.49,220,6.90468,7.9457676504,0,1019,10
"3606","EWR",2013,5,31,9,73.04,64.94,75.75,210,4.60312,5.2971784336,0,1019.4,10
"3607","EWR",2013,5,31,10,75.02,66.02,73.59,220,6.90468,7.9457676504,0,1019.9,10
"3608","EWR",2013,5,31,11,78.08,66.92,68.59,230,6.90468,7.9457676504,0,1019.9,10
"3609","EWR",2013,5,31,12,80.96,68,64.77,210,5.7539,6.621473042,0,1020,10
"3610","EWR",2013,5,31,13,84.02,68,58.65,200,3.45234,3.9728838252,0,1019.5,10
"3611","EWR",2013,5,31,14,87.98,68,51.68,220,4.60312,5.2971784336,0,1019.2,10
"3612","EWR",2013,5,31,15,87.98,69.08,53.64,NA,6.90468,7.9457676504,0,1018.9,10
"3613","EWR",2013,5,31,16,91.04,64.04,40.9,200,10.35702,11.9186514756,0,1018.4,10
"3614","EWR",2013,5,31,17,91.4,62.6,38.45,160,10.35702,11.9186514756,0,NA,10
"3615","EWR",2013,5,31,18,91.94,62.96,38.29,150,9.20624,10.5943568672,0,1017.1,10
"3616","EWR",2013,5,31,19,91.94,60.98,35.7,190,11.5078,13.242946084,0,1016.5,10
"3617","EWR",2013,5,31,20,93.02,57.92,30.95,240,13.80936,15.8915353008,0,1016,10
"3618","EWR",2013,5,31,21,89.96,53.06,28.55,210,13.80936,15.8915353008,0,1015.7,10
"3619","EWR",2013,5,31,22,91.04,57.02,31.87,230,16.11092,18.5401245176,0,1015.4,10
"3620","EWR",2013,5,31,23,87.98,59,37.69,190,11.5078,13.242946084,0,1015.2,10
"3621","EWR",2013,6,1,0,87.08,60.08,40.3,220,11.5078,13.242946084,0,1015.4,10
"3622","EWR",2013,6,1,1,84.92,59,41.55,230,11.5078,13.242946084,0,1016.2,10
"3623","EWR",2013,6,1,2,82.04,60.08,47.39,230,10.35702,11.9186514756,0,1016.7,10
"3624","EWR",2013,6,1,3,80.06,60.98,52.19,220,4.60312,5.2971784336,0,1016.5,10
"3625","EWR",2013,6,1,4,78.08,64.04,62.05,230,6.90468,7.9457676504,0,1016.4,10
"3626","EWR",2013,6,1,5,77,64.94,66.36,230,8.05546,9.2700622588,0,1016.2,10
"3627","EWR",2013,6,1,6,75.92,66.02,71.42,230,6.90468,7.9457676504,0,1016,10
"3628","EWR",2013,6,1,7,73.94,66.02,76.31,230,5.7539,6.621473042,0,1015.8,10
"3629","EWR",2013,6,1,8,73.04,66.02,78.65,220,5.7539,6.621473042,0,1016.1,10
"3630","EWR",2013,6,1,9,71.96,66.02,81.57,190,5.7539,6.621473042,0,1016,10
"3631","EWR",2013,6,1,10,73.94,66.92,78.72,200,5.7539,6.621473042,0,1016.2,10
"3632","EWR",2013,6,1,11,75.92,66.92,73.68,220,9.20624,10.5943568672,0,1016.5,10
"3633","EWR",2013,6,1,12,78.98,66.92,66.58,240,11.5078,13.242946084,0,1016.5,10
"3634","EWR",2013,6,1,13,82.04,66.92,60.25,220,9.20624,10.5943568672,0,1015.9,10
"3635","EWR",2013,6,1,14,84.02,66.92,56.51,220,11.5078,13.242946084,0,1015.5,10
"3636","EWR",2013,6,1,15,86,68,55.04,190,9.20624,10.5943568672,0,1015.1,10
"3637","EWR",2013,6,1,16,87.98,66.92,49.79,210,16.11092,18.5401245176,0,1014.8,10
"3638","EWR",2013,6,1,17,91.04,64.94,42.21,250,14.96014,17.2158299092,0,1014,10
"3639","EWR",2013,6,1,18,89.96,66.02,45.34,220,13.80936,15.8915353008,0,1013.3,10
"3640","EWR",2013,6,1,19,91.04,64.04,40.9,220,18.41248,21.1887137344,0,1012.8,10
"3641","EWR",2013,6,1,20,91.94,62.06,37.1,250,20.71404,23.8373029512,0,1012.7,10
"3642","EWR",2013,6,1,21,89.06,62.06,40.6,220,14.96014,17.2158299092,0,1012.2,10
"3643","EWR",2013,6,1,22,87.98,60.98,40.44,200,11.5078,13.242946084,0,1011.9,10
"3644","EWR",2013,6,1,23,87.08,64.04,46.35,180,11.5078,13.242946084,0,1012.3,10
"3645","EWR",2013,6,2,0,84.02,66.92,56.51,180,11.5078,13.242946084,0,1012.6,10
"3646","EWR",2013,6,2,1,82.04,68,62.53,180,11.5078,13.242946084,0,1013,10
"3647","EWR",2013,6,2,2,80.96,69.08,67.22,190,9.20624,10.5943568672,0,1013,10
"3648","EWR",2013,6,2,3,78.98,68,69.11,170,9.20624,10.5943568672,0,1013,10
"3649","EWR",2013,6,2,4,78.08,68,71.19,180,9.20624,10.5943568672,0,1012.6,10
"3650","EWR",2013,6,2,5,75.92,68,76.48,190,11.5078,13.242946084,0,1012.2,10
"3651","EWR",2013,6,2,6,75.92,66.92,73.68,200,13.80936,15.8915353008,0,1011.6,10
"3652","EWR",2013,6,2,7,75.02,66.92,75.93,200,13.80936,15.8915353008,0,1011.6,10
"3653","EWR",2013,6,2,8,73.94,66.02,76.31,200,13.80936,15.8915353008,0,1011.4,10
"3654","EWR",2013,6,2,9,73.94,66.92,78.72,190,9.20624,10.5943568672,0,1011.3,10
"3655","EWR",2013,6,2,10,75.02,66.92,75.93,200,10.35702,11.9186514756,0,1011.3,10
"3656","EWR",2013,6,2,11,78.98,66.92,66.58,220,14.96014,17.2158299092,0,1011.4,10
"3657","EWR",2013,6,2,12,80.96,66.92,62.4,220,16.11092,18.5401245176,0,1011,10
"3658","EWR",2013,6,2,13,82.04,66.92,60.25,230,12.65858,14.5672406924,0,1010.4,10
"3659","EWR",2013,6,2,14,84.92,68,56.98,230,13.80936,15.8915353008,0,1010.3,10
"3660","EWR",2013,6,2,15,84.92,66.92,54.9,220,16.11092,18.5401245176,0,1010.3,10
"3661","EWR",2013,6,2,16,87.08,68,53.18,210,8.05546,9.2700622588,0,1010,10
"3662","EWR",2013,6,2,17,87.98,66.92,49.79,200,10.35702,11.9186514756,0,1009.1,10
"3663","EWR",2013,6,2,18,89.06,66.02,46.64,220,12.65858,14.5672406924,0,1008.7,10
"3664","EWR",2013,6,2,19,89.96,66.92,46.77,230,20.71404,23.8373029512,0,1008.5,10
"3665","EWR",2013,6,2,20,89.06,62.06,40.6,230,17.2617,19.864419126,0,1008.2,10
"3666","EWR",2013,6,2,21,87.08,62.96,44.63,230,20.71404,23.8373029512,0,1008.3,10
"3667","EWR",2013,6,2,22,84.92,64.04,49.66,210,17.2617,19.864419126,0,1008.6,10
"3668","EWR",2013,6,2,23,84.92,64.94,51.25,230,12.65858,14.5672406924,0,1008.7,10
"3669","EWR",2013,6,3,0,84.02,66.02,54.77,220,12.65858,14.5672406924,0,1009.2,10
"3670","EWR",2013,6,3,1,78.98,66.02,64.54,190,11.5078,13.242946084,0,1009.5,10
"3671","EWR",2013,6,3,2,75.2,69.8,83.32,200,11.5078,13.242946084,0.02,NA,8
"3672","EWR",2013,6,3,3,71.6,68,88.43,220,25.31716,29.1344813848,0.48,NA,1
"3673","EWR",2013,6,3,4,71.6,68,88.43,200,8.05546,9.2700622588,0.04,NA,10
"3674","EWR",2013,6,3,5,73.04,66.92,81.14,210,11.5078,13.242946084,0,1010,10
"3675","EWR",2013,6,3,6,71.96,68,87.35,220,13.80936,15.8915353008,0.01,1010.3,10
"3676","EWR",2013,6,3,7,71.06,68,90.06,220,9.20624,10.5943568672,0.02,1009.8,10
"3677","EWR",2013,6,3,8,71.06,69.08,93.47,220,5.7539,6.621473042,0,1009.3,10
"3678","EWR",2013,6,3,9,71.06,69.08,93.47,190,9.20624,10.5943568672,0,1009.9,9
"3679","EWR",2013,6,3,10,71.6,69.8,94.06,200,8.05546,9.2700622588,0,NA,8
"3680","EWR",2013,6,3,11,69.8,68,94.01,190,9.20624,10.5943568672,0.01,NA,7
"3681","EWR",2013,6,3,12,69.98,69.08,96.97,200,5.7539,6.621473042,0.06,1010.6,3
"3682","EWR",2013,6,3,13,69.8,69.8,100,210,8.05546,9.2700622588,0.08,NA,3
"3683","EWR",2013,6,3,14,71.6,68,88.43,360,6.90468,7.9457676504,0.01,NA,10
"3684","EWR",2013,6,3,15,73.94,66.92,78.72,20,8.05546,9.2700622588,0,1010.7,10
"3685","EWR",2013,6,3,16,75.2,66.2,73.61,10,8.05546,9.2700622588,0,NA,10
"3686","EWR",2013,6,3,17,77,66.2,69.33,50,5.7539,6.621473042,0,NA,10
"3687","EWR",2013,6,3,18,78.08,62.96,59.74,100,6.90468,7.9457676504,0,1009.7,10
"3688","EWR",2013,6,3,19,75.02,66.92,75.93,130,5.7539,6.621473042,0,1009.5,10
"3689","EWR",2013,6,3,20,75.92,66.02,71.42,150,8.05546,9.2700622588,0,1009,10
"3690","EWR",2013,6,3,21,73.4,69.8,88.51,90,4.60312,5.2971784336,0.24,NA,7
"3691","EWR",2013,6,3,22,73.4,66.2,78.19,60,5.7539,6.621473042,0,NA,10
"3692","EWR",2013,6,3,23,73.04,66.92,81.14,0,0,0,0,1009.8,10
"3693","EWR",2013,6,4,0,73.04,66.02,78.65,0,0,0,0,1010.1,10
"3694","EWR",2013,6,4,1,73.4,66.2,78.19,NA,5.7539,6.621473042,0,NA,10
"3695","EWR",2013,6,4,2,73.4,59,60.67,330,13.80936,15.8915353008,0,NA,10
"3696","EWR",2013,6,4,3,69.98,46.04,42.29,340,13.80936,15.8915353008,0,1011.9,10
"3697","EWR",2013,6,4,4,66.92,39.02,35.87,330,12.65858,14.5672406924,0,1012.9,10
"3698","EWR",2013,6,4,5,64.94,42.98,44.78,350,12.65858,14.5672406924,0,1013.1,10
"3699","EWR",2013,6,4,6,62.96,44.06,50.03,330,14.96014,17.2158299092,0,1013.7,10
"3700","EWR",2013,6,4,7,60.98,42.98,51.48,340,13.80936,15.8915353008,0,1013.9,10
"3701","EWR",2013,6,4,8,59,42.08,53.36,340,12.65858,14.5672406924,0,1014.3,10
"3702","EWR",2013,6,4,9,57.92,42.08,55.47,330,12.65858,14.5672406924,0,1015,10
"3703","EWR",2013,6,4,10,59,42.08,53.36,330,13.80936,15.8915353008,0,1015.8,10
"3704","EWR",2013,6,4,11,60.98,42.98,51.48,330,14.96014,17.2158299092,0,1016.2,10
"3705","EWR",2013,6,4,12,62.96,42.08,46.37,340,17.2617,19.864419126,0,1016.7,10
